Ticker,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BDX,BKNG,BLK,BMY,BRK-B,C,CAT,CB,CI,CMCSA,CME,COP,COST,CRM,CSCO,CSX,CVS,CVX,DE,DHR,DIS,DUK,EOG,ETN,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,MDLZ,META,MMC,MO,MRK,MS,MSFT,NEE,NFLX,NOW,NVDA,ORCL,PEP,PFE,PG,PGR,PLD,PM,QCOM,RTX,SBUX,SO,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UNH,UPS,V,VRTX,VZ,WFC,WMT,XOM,ZTS,^OEX
INTC,0.00023905119553728255,3.8312629375487214e-05,0.000137221068385126,0.00021741511942133682,0.0002828584884193207,0.0003011805000434598,0.00016565375684717552,0.00040161098866107385,0.0004735120359148252,6.696395331595729e-05,0.000147210144270819,0.0002794530305896188,0.00013191404395544466,0.0003136250359664494,0.0001639361394361601,0.00022207522938172536,0.0001605201735480737,7.005076654186681e-05,0.00019724983498267172,0.00023306508280388418,2.6820224955348793e-05,0.00012067602807076028,0.00017978967743990885,0.00014258635739479986,6.919320538167468e-05,6.09037211211714e-05,0.00017641853699620232,6.854315145784019e-05,0.00010702659654193663,0.0001646751114295446,0.0002742259609202651,0.00015398564000089452,0.000143936619878699,6.289774466087325e-05,7.36765936511305e-05,0.00011253260717121188,0.00016329385524507128,0.00020463391749222831,6.74602362268622e-05,0.00012147145504321387,0.0001556046874761309,0.00018896100288106984,9.91812903116073e-05,0.00025414702968425877,0.00025428441738685904,0.0001574198701036353,0.00016950151531821512,0.0001399175802214653,0.00011466896335115759,0.0006122085651565376,0.000306365094477415,0.00023671577723466294,0.0001655486635438482,3.884192824834594e-05,0.00013444525992162553,6.259577650765702e-05,0.0001425327200754474,5.287864719941933e-05,0.00017777493215453917,0.0001692282666298447,8.00312004158961e-05,8.475584728605285e-05,0.00035711380354448735,0.0001265656561049633,6.62492903793926e-05,1.156660339824966e-05,0.00017370643306881156,0.0002375353602725595,0.00011062014622272773,0.00032216439225047364,0.00028028799667247957,0.0004163933386120534,0.00017810498065114904,6.275210024344089e-05,8.52829538577167e-05,8.468373115086268e-05,6.777759793449987e-05,0.00017979146460674004,7.707646108796314e-05,0.0003708096874328145,9.44329656526377e-05,0.0001658376741611462,7.553791852448479e-05,0.0001637781077417571,0.00017988980300662829,8.76698968987684e-05,0.00011262343698140016,0.00016031540556980591,0.00010503873380090248,0.0002903515755522407,0.0002701202457429466,4.0530073937478874e-05,0.00016731457690813222,0.00014563978883694908,8.954714778689421e-05,7.111869843450079e-05,0.00014996588573968822,5.622205006867058e-05,7.73065555250398e-05,0.0001479879932778046,0.00018609068323664532
INTU,0.00028551156282196873,5.338130237909633e-05,0.00016281058880316472,0.0002852085838082292,0.00039110871447546814,0.0003031067508757656,0.0002133664986725211,0.0003970284323922039,0.00048718010704416805,6.498874987406144e-05,0.00018370695103834192,0.000428195674469895,0.00014869245041395396,0.0003135090184045002,0.00026353677969344694,0.00023616990786580103,0.00018999907405953048,0.00010742740870206634,0.00026839282387608004,0.0002895174858388534,4.189935356561962e-05,0.00015045141617234603,0.00021072864282373302,0.00016150315566764716,8.168439944449908e-05,7.804253626984386e-05,0.00016893361984659695,0.00010404956428532264,9.889452856582748e-05,0.00021077893623422896,0.00038391660071853187,0.0001680911292511093,0.0001719326222778947,0.0001012255727957484,9.521376870010217e-05,0.0001420542368038285,0.00023707576678249945,0.00026810893465863177,7.038824226769223e-05,0.00011025874605113401,0.00019114718847211955,0.00020307478784008289,7.982232681676248e-05,0.0003383789370023613,0.0003368992142969331,0.0001911222713207781,0.00023075803541455068,0.00015604352461856823,0.00010768990955320155,0.000306365094477415,0.0005653551623567535,0.00033018551254435585,0.00018524622918255785,5.505375077842537e-05,0.00015897035054446702,8.473408912815805e-05,0.0001808997944550072,9.808721364746288e-05,0.00023760763578525973,0.00023443543646936866,8.971286655831784e-05,0.0001061675488221426,0.0004328817659714489,0.0001731069305952897,4.564517977554974e-05,4.442148760316475e-05,0.00022418560556166012,0.00030655260161199045,0.00015449678488551968,0.00041000503861777767,0.0004622341340515185,0.0005306611955798318,0.00022324754319961085,9.018614067308266e-05,9.623764078030792e-05,8.028227336518628e-05,9.891958998458519e-05,0.0002537989452294614,7.126592311030287e-05,0.0003523686036577613,0.00010782613733713291,0.00023397977814481108,8.39840977833873e-05,0.0002480155231025374,0.00022303891148071117,7.258724248571306e-05,0.00016980683074707662,0.00023438726800765266,0.000125946297210935,0.00045117199807184684,0.0002513184692998648,8.436070680748605e-05,0.0002046929677395993,0.00020419676284317407,0.00013959620671634735,6.249316416015404e-05,0.0001838536487303416,9.663580987761695e-05,8.057417562554563e-05,0.00024293181973304554,0.00023376306113618444
ISRG,0.00022495267644745255,7.046899893576927e-05,0.000188741386810454,0.00022613296978586932,0.0002899479161378019,0.00023669080912472,0.00016430559540713997,0.0003124935992614689,0.0003805404850469669,5.789525851112672e-05,0.0001544769582267902,0.0003003900428270278,0.00014304645928273657,0.0002455193736457222,0.00019798492799084073,0.00021196223095177377,0.0001439969918640301,0.00012902881038288295,0.0002170784813495957,0.0002379416045951539,4.581699025143042e-05,0.00012717739424745276,0.00016177793106944365,0.00015496106496889033,8.071540419937706e-05,7.995471792573565e-05,0.0001539522748644865,8.984835571213099e-05,8.959362194365303e-05,0.00017647131549242804,0.0002690028500526332,0.00012662398471700295,0.000162118941342636,7.555765365147017e-05,9.645559556618431e-05,0.00013389726900344724,0.00021314841868282333,0.00019743374807092953,7.467227597026172e-05,0.00010923616634050285,0.00017456491563182675,0.00018279431595391238,9.187704172295106e-05,0.0002575765999753325,0.00025662144801382976,0.00016431390583179222,0.000181768976268572,0.0001437373538627916,9.393645707515233e-05,0.00023671577723466294,0.00033018551254435585,0.000516078385363552,0.0001560763326732754,7.022600002847539e-05,0.00013643241548978247,9.03244999164241e-05,0.00017190289070456223,8.969298246816178e-05,0.00018459073256589834,0.000196786201650619,9.352620927967722e-05,0.00010575567957529104,0.0003493656037438566,0.00015248653636855348,5.188229221464634e-05,5.007922327080739e-05,0.0001839168934375487,0.00023186232205730557,0.00014651634560666144,0.00032431869835057613,0.0003351490291246237,0.000417896180283921,0.0001766062912896662,8.95820800785598e-05,5.959161105828167e-05,9.778846240183002e-05,8.904920711512294e-05,0.0002071596433215216,7.862336080389752e-05,0.00026437345811009476,9.454193603046966e-05,0.00020448185851433176,8.31577273730986e-05,0.00021592833826436614,0.00027200537413771785,6.93071278322969e-05,0.00015171267778311086,0.00020400203990672,0.00010969219518157181,0.00030999931740686233,0.00020114904899500125,7.079002754247619e-05,0.00015218699096619838,0.00017092927552795047,0.0001349443276154307,7.054709176188463e-05,0.00013967109706944082,8.436092445246788e-05,8.900979361824122e-05,0.00019981210196104391,0.0001885479420847454
ITW,0.00014687727834781388,4.0625899704096914e-05,0.00010176058803502005,0.00015781630548378784,0.0001687638138172689,0.000164476024757062,0.00011903965232693399,0.00021380321390062092,0.00022112140811373713,4.566641856060736e-05,0.00011779301688499674,0.00017069834001569903,0.00012983702448243485,0.00016349858532089937,0.00015145540180691114,0.00014207382852792148,0.00015137399336307217,7.852274009129679e-05,0.0001418409083566728,0.00018312159307004523,4.6523255651074374e-05,0.00010950974361137935,0.00015457848863894178,0.00015058784766723977,8.24671018017298e-05,6.999007127642218e-05,0.00011404505010697861,4.9800452156690085e-05,0.00010282291744837217,0.00011088869770862391,0.0001549055682353246,0.00011132110194696918,0.0001358800813857205,8.035826451267418e-05,9.38702176091157e-05,0.00012832692078061872,0.0001354964787599489,0.000144027153513278,7.266114389244523e-05,0.00010892553351146517,0.00015332903384797353,0.00014619351970797522,7.321216009388088e-05,0.00014524305332129094,0.00014562044769297414,0.00014287583499360845,0.00015157645083730206,0.00012717465484755994,9.26296335320139e-05,0.0001655486635438482,0.00018524622918255785,0.0001560763326732754,0.0002030014998518309,4.22877253142676e-05,0.00012967807920454677,6.870358420002972e-05,0.00012088947549267856,4.5682753290721454e-05,0.00015652478596791516,0.0001268316052042092,6.678512118112314e-05,7.860746206225903e-05,0.0001948350661569451,0.00010506395104590478,6.84348059200911e-05,3.272952811397969e-05,0.00016291636339668168,0.0001338247922139048,0.00011122227852411355,0.00015860158574682953,0.0001617173940256351,0.00022607276994984597,0.00010955218719015457,5.925117324516045e-05,7.270261650345752e-05,6.65036417761437e-05,8.443466595696751e-05,0.00015808829014381912,7.614343177751159e-05,0.00017243699563011176,8.900261921501719e-05,0.00013524357676065395,7.844415970583358e-05,0.000137487162292551,0.00012375036285845013,7.11649213575264e-05,0.00010402472084684091,0.0001246400041184662,7.248871491595618e-05,0.00018888205742799365,0.00015566211130112518,5.137939969095008e-05,0.00014319319076396822,0.00011052597455065806,6.394786028619377e-05,6.291324041425324e-05,0.00014921300550289193,5.931860154568541e-05,8.891068685888627e-05,0.00012796922179344182,0.0001242901143376247
JNJ,5.0363323074477305e-05,6.121986642914722e-05,6.713534572971321e-05,4.7008196788067e-05,3.713928264921292e-05,3.1324670730767836e-05,5.338270451423659e-05,2.99424797539811e-05,2.4128537567617414e-05,6.26625579344335e-05,5.727249592565128e-05,4.1828575790436055e-05,4.584225132534912e-05,3.110113886060718e-05,3.778191518294453e-05,3.482063713407299e-05,4.649198057868033e-05,6.737141356550708e-05,1.7074978738059528e-05,5.2483085833890965e-05,5.745760279838526e-05,4.826162734858826e-05,4.041771392522184e-05,3.146189974027508e-05,4.4203488866650764e-05,5.2782150299073836e-05,5.438999032935657e-05,3.618175184815453e-05,2.2677081924246592e-05,5.108658768469191e-05,3.524408977974217e-05,4.4930618799480676e-05,4.216771856756549e-05,5.7699366314085494e-05,2.4987795237323563e-05,2.5407501124906622e-05,5.272253230783166e-05,3.441598521828928e-05,5.797196947953036e-05,2.1852300146740497e-05,3.7783697752342294e-05,3.615850845090968e-05,6.310275056953963e-05,4.4364356563842956e-05,4.472875590794173e-05,4.615302771597075e-05,5.2654535830576355e-05,4.526939463714367e-05,4.5589121735059025e-05,3.884192824834594e-05,5.505375077842537e-05,7.022600002847539e-05,4.22877253142676e-05,0.00010545066190541381,4.627197726208005e-05,5.029724479219189e-05,4.278422144009025e-05,7.145133128352563e-05,5.2601951029089756e-05,4.578260484129147e-05,4.7966385971695056e-05,5.189663112044625e-05,4.033053359714455e-05,5.3493036630125715e-05,3.917450566100025e-05,6.670526658298979e-05,4.122473225356942e-05,4.0956430729637984e-05,6.0895849226057875e-05,3.755520054929578e-05,3.169578934674014e-05,2.25592336153746e-05,3.732186535661183e-05,5.348714740436829e-05,6.97562011916931e-05,5.24227081316229e-05,4.8114223470957167e-05,6.795491314349855e-05,4.619351704557881e-05,2.7081610022069175e-05,3.8706983538215815e-05,5.183333660636988e-05,5.574674690736087e-05,5.2701709105780255e-05,6.030667870635041e-05,3.873557852994368e-05,3.447319990100431e-05,5.340219771458069e-05,5.0550361693664543e-05,3.231457286499205e-05,3.630357657484751e-05,5.657284296688444e-05,5.0124491062020985e-05,4.204168260992752e-05,6.274266049540951e-05,3.816939508049453e-05,4.662048603564823e-05,3.973079820871816e-05,2.1177211149937213e-05,6.206452848856887e-05,4.458981427392228e-05
JPM,0.00012228102975042892,6.14183792021852e-05,0.00010436645784648968,0.00012676776259630987,0.00013471581261431851,0.00013981889281826677,0.00010358820959722587,0.00017677079368631654,0.00019396528839437066,4.6886272448489474e-05,0.00010036077436306322,0.00014584769523457065,0.0001139556428063675,0.00013904048693752104,0.0001663087040374966,0.00014970692071624532,0.00021783387073319395,7.59225070409417e-05,0.00014502990068904805,0.00018238440682153675,4.934986881426397e-05,0.0001196150465545296,0.0002124049818002302,0.00015465693759199737,0.00010429366800384159,8.381167118627725e-05,0.0001051710467438509,6.290324943230931e-05,0.00012687459192325246,8.60626826120615e-05,0.0001378708248669685,9.818163721434382e-05,0.000121566651217442,9.614362277117376e-05,0.00011032362220021879,0.0001302729950837881,0.00012841451716722547,0.00013986999583670868,5.4301608016421235e-05,0.00013458483584129,0.00013795971843469094,0.0001476511932170586,7.7331905888613e-05,0.00012350066358719493,0.0001249428978749726,0.00017336459932911264,0.00011467404563686222,0.00011048744571636723,9.068248798553356e-05,0.00013444525992162553,0.00015897035054446702,0.00013643241548978247,0.00012967807920454677,4.627197726208005e-05,0.00022398438175428846,5.7206973006707026e-05,0.00012045139825986616,4.8423510969787925e-05,0.00011917220582333117,0.00012439028684567367,7.019390541249184e-05,6.39128889243136e-05,0.00016297952986004438,0.00010055371171846082,6.434463208396055e-05,4.309538081446928e-05,0.000183858465751915,0.00010780865760996191,8.554366830363599e-05,0.00015718665555038212,0.0001329827768636033,0.0002170248660203655,0.00010080818847735758,4.957944813822009e-05,6.579253209417934e-05,5.3760113652625865e-05,0.00010172445382100412,0.00013291065701872802,7.026842724188182e-05,0.00015259181879070103,9.233556639699687e-05,0.00012897749771681273,5.744084158861395e-05,0.00011685925543719547,0.00010628204946792319,8.006733496650242e-05,0.00011348914040104646,0.00011494253684521165,6.48771774251582e-05,0.00018505994615105516,0.00012304944982459372,6.620166463719437e-05,0.0001258816219134986,0.00011489401517397807,6.970018433960878e-05,5.862295610122225e-05,0.00021772317669093563,4.613380486349949e-05,0.00010495485864836309,0.00010388621641558839,0.000117667155830151
KO,7.85682504959704e-05,4.974491961058072e-05,7.146033181802443e-05,7.616881777548228e-05,7.534353912502988e-05,6.108602294525087e-05,7.028054765441146e-05,6.794328279833746e-05,6.73855530988427e-05,4.890157304042907e-05,8.029007472319786e-05,7.690105377322902e-05,7.435991561697769e-05,6.329699111318043e-05,6.680560676632353e-05,5.974280564054014e-05,6.225547631115493e-05,6.78566184186414e-05,6.330742286135929e-05,8.585085338062722e-05,4.177950887923093e-05,6.296881404370481e-05,6.420357737587676e-05,5.9769700361764144e-05,5.6440743974943075e-05,6.137435515043644e-05,5.875950290493507e-05,4.595355181927684e-05,4.46552845862399e-05,8.433414056393768e-05,7.342275673576611e-05,6.839292281251204e-05,7.17299988313904e-05,6.049074637176901e-05,3.98460607448017e-05,5.7340415205196644e-05,7.261168506548069e-05,5.868562568631827e-05,7.290207367509219e-05,4.312919761871544e-05,6.868996036128596e-05,5.887508433814854e-05,6.073953561096101e-05,6.361160782942347e-05,6.401153510607153e-05,5.479480332959529e-05,7.394173114822431e-05,6.427266980001674e-05,5.432952203212075e-05,6.259577650765702e-05,8.473408912815805e-05,9.03244999164241e-05,6.870358420002972e-05,5.029724479219189e-05,5.7206973006707026e-05,0.00010308738356791937,6.76563070791704e-05,5.732117704747376e-05,7.172660181080824e-05,7.035579661863206e-05,6.6291993396238e-05,8.799916437785762e-05,5.4852945015016465e-05,7.387664793088778e-05,5.517986820897377e-05,4.6749450000520966e-05,6.0724528199057704e-05,7.19270462876499e-05,9.164640050612044e-05,5.731115833639627e-05,7.170439900680198e-05,7.43369197050815e-05,5.277020231311184e-05,8.925234752041016e-05,5.2057815870863524e-05,7.883567534179448e-05,5.140151735650877e-05,8.927891589511184e-05,6.562059845324322e-05,5.938291723911007e-05,6.261476669327768e-05,7.348743338508137e-05,7.428413356249987e-05,8.005855210783391e-05,7.85805921260964e-05,5.808239757137471e-05,4.724228957871986e-05,7.032243846796775e-05,6.0647167861288546e-05,6.717676567095234e-05,5.7603365269176414e-05,5.892036297958995e-05,7.06816056523979e-05,6.557696831536539e-05,6.127378742403355e-05,5.294300203576513e-05,5.9862234535213784e-05,5.878387369810207e-05,3.9722324881281433e-05,7.28419555610952e-05,6.546937914367417e-05
LIN,0.0001263356319706533,4.518029497312422e-05,0.00010274818639822806,0.0001443208477806798,0.0001546169596756265,0.00014887506115287785,0.00011103166169141438,0.00019602980958112316,0.000210477066661463,3.467134230553245e-05,0.00011474592096472995,0.00015650481024595393,0.0001543250496261471,0.00014858070622082568,0.00013711799600710516,0.00013378733201431292,0.00011823275613682132,8.291955538043267e-05,0.000149172784874645,0.00015531609205020677,3.9281463702723245e-05,0.00010335756075533295,0.00012857394739490687,0.00012354166315499345,8.864048626018082e-05,7.851786358992613e-05,7.482536364485087e-05,6.309800594565076e-05,0.00010716701133125122,9.831802398849044e-05,0.00014114360739901323,8.956263260680796e-05,0.00011505625061994414,6.983620216705315e-05,8.601718678779733e-05,0.00010073037380446208,0.00012674750997354847,0.00011451458227900763,6.646366501193085e-05,0.00010406318004304476,0.00013677817007655223,0.00012857982102814042,6.552538273646876e-05,0.00013120679811280065,0.00013374133896422693,0.0001294374986468534,0.00010130615062699632,0.00011157341555110679,7.896522737886659e-05,0.0001425327200754474,0.0001808997944550072,0.00017190289070456223,0.00012088947549267856,4.278422144009025e-05,0.00012045139825986616,6.76563070791704e-05,0.000209329110197491,4.775141159003345e-05,0.00010808368716569837,0.00012913247375421073,6.615223790943472e-05,7.13279226862636e-05,0.0001667718260056931,0.00011425263289664133,4.525009558613626e-05,4.0741190698039243e-05,0.00013819044307403954,0.00013330005729888446,0.0001040317434537796,0.0001336653185843604,0.0001745603367375401,0.00023849127994855177,9.504646463936768e-05,5.995419297146994e-05,7.772669349161871e-05,6.598656288945589e-05,8.483196763616273e-05,0.00013395864301073347,6.259199922045369e-05,0.00015120936858079202,7.889300055039207e-05,0.0001354174941336867,6.575345903987129e-05,0.0001291180153498916,0.00012849463905091553,5.391576066402558e-05,8.947118197981614e-05,0.00012151181057563223,7.575872471899113e-05,0.00016599243989942806,0.00012602203346247633,6.515480827701287e-05,0.00010694124199630704,0.000115963237618621,6.785707356268357e-05,4.307241725805728e-05,0.0001200628571686501,4.973774258529864e-05,8.40421773686954e-05,0.00011681883907321035,0.00011404343437072834
LLY,7.77271797014543e-05,8.03292824301928e-05,5.209947789251557e-05,7.273931573799992e-05,7.196581552062054e-05,3.29301357690572e-05,7.309336581234663e-05,8.303941259684784e-05,6.52545205556922e-05,8.546026222468901e-05,5.97577804345267e-05,8.83146961629876e-05,3.596696572143903e-05,8.192632986747726e-05,5.792487966840383e-05,4.0370644179718114e-05,2.6381274005943657e-05,8.062464559155216e-05,4.959789889755649e-05,4.2492833259624934e-05,6.743448365797282e-05,6.503304216278403e-05,2.988212589016639e-05,5.433387367943324e-05,5.701334989896294e-05,8.450750870068366e-05,4.1273286663966e-05,4.164722577087409e-05,5.523145448373111e-05,7.283146475750942e-05,7.487109224092544e-05,6.096243940325001e-05,4.775835786608427e-05,6.994614252310066e-05,3.7861659178151525e-05,3.8041273386300174e-05,6.457822392541501e-05,4.8714056805531485e-05,6.0956085383822615e-05,5.2928512790060745e-05,6.920993816581261e-05,6.829857218619159e-05,6.852892043553738e-05,6.665165120831099e-05,6.77880123460407e-05,3.549343333554975e-05,6.463736616914938e-05,4.789927633461892e-05,4.3588344828689064e-05,5.287864719941933e-05,9.808721364746288e-05,8.969298246816178e-05,4.5682753290721454e-05,7.145133128352563e-05,4.8423510969787925e-05,5.732117704747376e-05,4.775141159003345e-05,0.00032165854495698406,5.72024406099269e-05,7.541570357122118e-05,5.566794550569411e-05,4.901317508070406e-05,0.0001012857431866449,7.781245353079593e-05,4.0234802045507647e-05,9.922917577525544e-05,3.870150992353652e-05,8.463215226276775e-05,7.390230034159525e-05,8.664827801176824e-05,8.287589134748129e-05,0.00011064541860791104,9.124539315840881e-05,6.13343374202379e-05,7.050996020993859e-05,6.700333377065805e-05,7.207372427907678e-05,7.6124155184928e-05,4.203912417385635e-05,4.662844296307165e-05,7.067096902264469e-05,4.4808685458224966e-05,6.072301974004476e-05,7.17149258511726e-05,7.033094099857302e-05,3.3860150111796445e-05,5.764797064713029e-05,6.690998389614806e-05,6.569732372522206e-05,6.319454302641732e-05,4.4354121792549864e-05,9.524684402347903e-05,4.546661492803889e-05,7.07272137201076e-05,0.00012529480948556283,3.591549681395439e-05,3.6227897954835004e-05,4.6782957204640326e-05,3.722114164042246e-05,9.750745243699365e-05,7.39336022542552e-05
LOW,0.00016571636641095444,4.490929432731776e-05,0.00012680411652836327,0.00017982657520496342,0.0002019330823385888,0.00017772640266611257,0.00012871391203232377,0.00023731491024684684,0.00025262713241096425,5.538810690355489e-05,0.00014419463014168395,0.00023672663958510543,0.00011426712231684044,0.00018066525131943536,0.0001603592827068105,0.0001444457429209978,0.00015624287134736157,9.23950554029513e-05,0.00014431826871115285,0.00020324492208367539,3.564133440815215e-05,0.0001065877966042812,0.00015053225352972297,0.0001424331585639425,6.190414782582214e-05,6.202230530052283e-05,0.00013919217165477685,3.9382319968085315e-05,5.1977903851643826e-05,0.0001446729638931923,0.00018791579917537695,0.00010726191937027774,0.00013136229757628256,8.55616268103051e-05,6.623522149513657e-05,0.00012344725239736427,0.00015969150147509506,0.00016045475995234734,7.408553728561775e-05,5.530647875482665e-05,0.00015650579873686227,0.00013476110485355691,8.170654157093048e-05,0.00016891976619421697,0.0001666336756154844,0.0001591059233809041,0.0002545555657045693,0.00011847544396218033,9.146105383627185e-05,0.00017777493215453917,0.00023760763578525973,0.00018459073256589834,0.00015652478596791516,5.2601951029089756e-05,0.00011917220582333117,7.172660181080824e-05,0.00010808368716569837,5.72024406099269e-05,0.0003159417067675993,0.0001432998067850789,6.409801490481348e-05,8.537566136979824e-05,0.00024969918424160763,9.84540967077554e-05,6.465407801854228e-05,3.674736460338719e-05,0.00016901577176243118,0.00016235464756284655,0.00013646020301391246,0.00019439181366453346,0.0002316958635109427,0.0002598097832323827,0.00011834818135322157,7.223321160801087e-05,6.844107526012416e-05,7.219914711411289e-05,6.641879963925002e-05,0.00019428109315443976,6.74950185005653e-05,0.00019407228234178295,7.235048713296173e-05,0.00014558467438263346,7.149685987911537e-05,0.0001655295869884644,0.00013735857315145435,6.797527241256761e-05,0.00014876756375944406,0.00014116532159144627,8.476496827596297e-05,0.00021241613115207574,0.00016339668175103635,4.595817152486416e-05,0.00015085972064807503,0.00012281085767597066,7.844134044635594e-05,6.378528052800875e-05,0.00015205875933933888,8.47843946631869e-05,5.660297445113784e-05,0.00015931128810077222,0.00014147596022243974
MA,0.00017931958062246422,4.19420749033539e-05,0.0001154626683606701,0.00016975860531850772,0.00021436834699300092,0.0001684791008502139,0.0001335637466639642,0.00023924454970655857,0.0002819578270580101,4.5619034462632995e-05,0.00011418483931960567,0.00021322297715607863,0.00011205306225675155,0.00018549689978067488,0.0001741409683408003,0.00015526985356260797,0.00013060282811447555,8.53488007928765e-05,0.0001839316718065013,0.00018084696572952545,4.78671824351861e-05,0.00011177105088200565,0.0001472418219337755,0.00013549429447555478,8.786039670795512e-05,6.809335926409165e-05,0.00011820856172267913,6.585938498139775e-05,9.978908505164593e-05,0.00012080740954659765,0.00020603903270978755,0.0001127663451873268,0.00012057820249414666,6.834859900319228e-05,8.473902785264852e-05,0.0001018749093211408,0.0001477613760095193,0.00016634560500345037,5.975245228506582e-05,0.00010204338690194611,0.00013806230556585774,0.00014725098435376977,6.752862175937734e-05,0.0001731944708030996,0.00017327349613621823,0.00013652503798543695,0.00013920579108888035,0.00010532988411194387,7.644049794538411e-05,0.0001692282666298447,0.00023443543646936866,0.000196786201650619,0.0001268316052042092,4.578260484129147e-05,0.00012439028684567367,7.035579661863206e-05,0.00012913247375421073,7.541570357122118e-05,0.0001432998067850789,0.0002249336117034354,7.561816405146868e-05,7.591894518016975e-05,0.00022523167975962012,0.00012666196671775202,6.499627074885567e-05,4.38260470872959e-05,0.0001504700174729199,0.0001727716895104345,0.00010232167896043463,0.00019949138808993068,0.0002260439957865099,0.0002939241607069836,0.00014044350916792074,6.637042829064674e-05,6.939352321296683e-05,6.601608804500144e-05,7.842614404580469e-05,0.00016099909552885378,7.54207124828663e-05,0.0001993079660336492,8.842405777282575e-05,0.0001509613821633918,6.597758339077842e-05,0.00015174728082698147,0.00014995179751460172,7.424468678677714e-05,0.00012810243797586348,0.00013877415785684525,9.746770629618893e-05,0.0002296175105891093,0.0001459139624680263,6.483410816606108e-05,0.00013082516285586952,0.00018661254325587646,9.47748327449015e-05,5.233726622810286e-05,0.00013494662019045945,5.613083482203672e-05,9.148458383976619e-05,0.0001519135411513797,0.00014376508667470996
MCD,8.049326042640615e-05,4.175126164141547e-05,6.912884191149962e-05,7.999897528756675e-05,8.58474124175137e-05,6.740140056129254e-05,7.006852720799493e-05,7.79405968279574e-05,8.75056825208686e-05,4.8077103393513e-05,7.37484704846763e-05,7.285421937596545e-05,7.957593413254747e-05,7.449015094347748e-05,6.50746491564458e-05,8.142684363636005e-05,6.937086881866623e-05,5.8335331611247627e-05,7.103499741201226e-05,8.444514828709524e-05,4.062740325670764e-05,6.011893935301758e-05,6.705809294875646e-05,5.942409217116988e-05,6.127561294165438e-05,6.592807793751555e-05,5.960748136798161e-05,4.4774330437576575e-05,4.232236083377466e-05,7.663742129218452e-05,7.52158804469004e-05,6.218415980879689e-05,6.073203532235958e-05,5.9187545084798344e-05,4.137626104878782e-05,4.8475422312985966e-05,6.753341591164465e-05,6.187728130721643e-05,5.684266791916311e-05,3.744942457385702e-05,6.777183117721089e-05,6.910025927578076e-05,6.515362826169278e-05,6.446469151097166e-05,6.484733915404436e-05,6.195196485468594e-05,6.599103514302622e-05,6.96001439795251e-05,5.299371600225981e-05,8.00312004158961e-05,8.971286655831784e-05,9.352620927967722e-05,6.678512118112314e-05,4.7966385971695056e-05,7.019390541249184e-05,6.6291993396238e-05,6.615223790943472e-05,5.566794550569411e-05,6.409801490481348e-05,7.561816405146868e-05,0.00011044027627939629,7.46097642316741e-05,6.669013409149932e-05,8.069917903762108e-05,4.5763989063659385e-05,4.856362757167007e-05,7.041168478492921e-05,7.423141838908407e-05,7.877278775571316e-05,8.026657129471572e-05,8.16821161852876e-05,9.419298724610779e-05,6.981475608806753e-05,7.03445131786368e-05,4.590104190628077e-05,6.665685665396149e-05,6.354967629895024e-05,8.733488291371077e-05,5.419163082721483e-05,6.248508832508356e-05,5.761346008130898e-05,9.280291954295207e-05,6.244844611497325e-05,7.26623827063496e-05,7.416264928191167e-05,4.734140614575554e-05,5.7939669589783585e-05,6.321970627665643e-05,5.809154360562139e-05,7.581747382712822e-05,6.585352247312728e-05,5.561333586034897e-05,6.00321465005021e-05,6.835272504170575e-05,6.430082827689621e-05,3.996416051950098e-05,6.822117205959606e-05,4.687409997914308e-05,3.9166059674356884e-05,6.801884786169697e-05,6.716791670743452e-05
